model1,model2,Q_params correlation,state_freq correlation,Q_matrix correlation,Q_params distance,state_freq distance,Q_matrix distance
p__Patescibacteria_50_2,DAYHOFF,0.8733217799927988,0.791511200172281,0.9454747739367203,0.06636707319485534,0.07415306904627213,1.7182877878924303
p__Patescibacteria_50_2,DCMUT,0.8737413322338516,0.791511200172281,0.9456536733360369,0.06609016627902708,0.07415306904627213,1.7147511527394956
p__Patescibacteria_50_2,JTT,0.9267297897935144,0.8879243998864257,0.9745877284091963,0.04834000341403494,0.0584247408108671,1.1848038871894326
p__Patescibacteria_50_2,MTREV,0.8939070818186305,0.4958079964752945,0.9311217667504599,0.06157848240880508,0.14451358072167472,1.9072850249923794
p__Patescibacteria_50_2,WAG,0.9462562418179827,0.8552861675887591,0.9714606156075524,0.04234100214519037,0.06307552050328954,1.2445061524490784
p__Patescibacteria_50_2,RTREV,0.9454754491768796,0.8520845850269855,0.9862416936561965,0.04176684643866705,0.06354339944478891,0.8825500112866748
p__Patescibacteria_50_2,CPREV,0.8673799147604848,0.8365558784205446,0.9494811040298011,0.06546388219869093,0.06641290998744144,1.6445403573952542
p__Patescibacteria_50_2,VT,0.9569075282114818,0.9098561293103168,0.9776933618629555,0.04504341900092146,0.052410864768821175,1.1432060375725097
p__Patescibacteria_50_2,BLOSUM62,0.9147133315160085,0.8944354310395211,0.9675924366209983,0.055907095831399495,0.05653323812590254,1.3337116450251851
p__Patescibacteria_50_2,MTMAM,0.8330916984879698,0.4845559193138623,0.871060248285032,0.10871643295946623,0.14587362617347935,2.762545489070144
p__Patescibacteria_50_2,LG,0.9857048929842925,0.9441170673924796,0.9932041649294275,0.02176072910901536,0.04336788304399351,0.6192009653753365
p__Patescibacteria_50_2,MTART,0.8797450645775988,0.46087224556406164,0.8828190983869052,0.07749411419859005,0.14305305028904486,2.5254551810500723
p__Patescibacteria_50_2,MTZOA,0.9059099251098822,0.5134673149383024,0.9129192677673678,0.06417532132319066,0.1374388826514364,2.175184260791446
p__Patescibacteria_50_2,PMB,0.9089713997030708,0.8404502511950389,0.9647238183767937,0.05838181377272843,0.06672814637438162,1.3885981057833066
p__Patescibacteria_50_2,HIVB,0.8332838578880033,0.8503762006919398,0.9335524119040502,0.08290010535582246,0.0649149440753233,1.912253725156076
p__Patescibacteria_50_2,HIVW,0.6854522379372132,0.6225588327613172,0.8742508977115323,0.11759575710652595,0.10045416700485849,2.626643689992848
p__Patescibacteria_50_2,JTTDCMUT,0.9301068565868764,0.8872545236747211,0.9742061411108247,0.04727385027820924,0.05858798242794336,1.19166316273253
p__Patescibacteria_50_2,FLU,0.8127732678782089,0.6979105752616942,0.923674319036602,0.09756535888946603,0.08728859407951649,2.062798849273231
p__Patescibacteria_50_2,MTMET,0.8690460776975786,0.4727252479106558,0.9242276938167989,0.07243827169672253,0.14583445937605757,1.9985223573205
p__Patescibacteria_50_2,MTVER,0.8384452469961378,0.4915277084170306,0.903682704106535,0.0914723753679876,0.15364667190144246,2.2939519353447264
p__Patescibacteria_50_2,MTINV,0.9040276583363956,0.4319882385252415,0.9368854800437353,0.056931608650252895,0.15865776914685292,1.8363163135820313
p__Patescibacteria_50_2,Q.PFAM,0.9790473915190837,0.9057639993325395,0.9902669065874211,0.026875752550178357,0.0519190082339792,0.7271614290997681
p__Patescibacteria_50_2,Q.PFAM_GB,0.985083843844383,0.8913017422627905,0.9909907813888423,0.022145735598213517,0.05496500352951866,0.7037380778519338
p__Patescibacteria_50_2,Q.LG,0.9785755098600135,0.9065884341424381,0.9922955306363566,0.026410198511630237,0.05226680519220589,0.6486888213614467
p__Patescibacteria_50_2,Q.BIRD,0.800823454081762,0.8290841138836393,0.9479202161876346,0.0873756356712998,0.06773989026415676,1.6964126908672197
p__Patescibacteria_50_2,Q.INSECT,0.9712601152559576,0.9191127527205161,0.9868107477389558,0.030862375066069675,0.047750993654582734,0.8512432376498639
p__Patescibacteria_50_2,Q.MAMMAL,0.8488643751751681,0.7889936693444872,0.9545815244371655,0.07304138053728354,0.07490308865460757,1.572279186605556
p__Patescibacteria_50_2,Q.PLANT,0.923330082716809,0.9203226392898861,0.9802649611421939,0.053160099732179625,0.04756212810629902,1.0395313464495468
p__Patescibacteria_50_2,Q.YEAST,0.9787403460220432,0.9019968466109016,0.9893318023599317,0.026306898187741942,0.05282342222915892,0.7611987822157661
p__Patescibacteria_50_2,FLAVI,0.7751144295339985,0.8181764053957419,0.9025758044301877,0.11877937976257462,0.07014125656131348,2.3429697932487543
p__Patescibacteria_200_2,DAYHOFF,0.8243380605985994,0.7467818526601491,0.9188268187838095,0.07710910673944572,0.08547833497957948,2.131382661453221
p__Patescibacteria_200_2,DCMUT,0.8249858935542578,0.7467818526601491,0.9191027836130606,0.07675795779476516,0.08547833497957948,2.127177303919761
p__Patescibacteria_200_2,JTT,0.898677192362848,0.8410940437023754,0.9600320549389223,0.055405610524577646,0.07172206661340008,1.5203756989918558
p__Patescibacteria_200_2,MTREV,0.8643668465255429,0.4630862381231278,0.9283106819260355,0.06894260395217339,0.15127512323908382,1.994188509494712
p__Patescibacteria_200_2,WAG,0.912267590934088,0.8037247852483371,0.9531248149939583,0.05049571360901997,0.07659684240959871,1.6296811507642803
p__Patescibacteria_200_2,RTREV,0.9342131537147291,0.8243004926359212,0.9841805225767952,0.04453981039647729,0.07300205004655691,0.9518024955196771
p__Patescibacteria_200_2,CPREV,0.8274295093602919,0.772455696884587,0.9320759603143968,0.07322800349727142,0.0816603019281707,1.9448733616396419
p__Patescibacteria_200_2,VT,0.9344028504923222,0.8742259279685426,0.967822906221916,0.047412472383201,0.06456612544544077,1.4084128816533585
p__Patescibacteria_200_2,BLOSUM62,0.8936888396787577,0.8436968339735608,0.9589336095454284,0.057039745036688724,0.07077098919048679,1.5472735482045292
p__Patescibacteria_200_2,MTMAM,0.8253671073998524,0.45245669529642835,0.8749228772305839,0.11177412311522818,0.15257572451409168,2.742665683251028
p__Patescibacteria_200_2,LG,0.9683277960587554,0.9172023810857854,0.9865999863297882,0.031086605478508885,0.05502780049154699,0.9020365481507199
p__Patescibacteria_200_2,MTART,0.8647196836807673,0.42489642922718146,0.8974836518055014,0.0821814863453536,0.15051467433110965,2.3981764499832687
p__Patescibacteria_200_2,MTZOA,0.8832963202498033,0.46702717175993064,0.9233415848407656,0.07113291509409002,0.14621097177289843,2.0740773065204796
p__Patescibacteria_200_2,PMB,0.8830830235731549,0.781542378821551,0.9547442740403981,0.05997453718265949,0.08076659656900802,1.6179600206146318
p__Patescibacteria_200_2,HIVB,0.8157356339910797,0.8090614529460716,0.9197925865412063,0.08667138202470909,0.07658282580876963,2.1304204502128883
p__Patescibacteria_200_2,HIVW,0.6653723811798774,0.597018987298633,0.8548800514061121,0.1202319398126651,0.10784026161707881,2.8609507646426438
p__Patescibacteria_200_2,JTTDCMUT,0.9012076091081579,0.8396022932728173,0.9587967643894391,0.05483462466571366,0.07199360961541655,1.5402386547651905
p__Patescibacteria_200_2,FLU,0.7846258154231079,0.6690377414429983,0.9059875223014604,0.1038072460663508,0.09576478158518713,2.3171903406187586
p__Patescibacteria_200_2,MTMET,0.8494888965112329,0.46238803156375285,0.9301267859458642,0.07725266595036959,0.1497226917349667,1.9698817193083837
p__Patescibacteria_200_2,MTVER,0.8249915726795701,0.4697383437673008,0.9065200124060729,0.09516432827329832,0.15859415453043163,2.2936041408433576
p__Patescibacteria_200_2,MTINV,0.8785705239790689,0.42811738270107236,0.9439911935168391,0.06321668853104899,0.1615465625316397,1.8050745187031756
p__Patescibacteria_200_2,Q.PFAM,0.9713891721901147,0.8715424119880615,0.9902000130830384,0.029284934875328142,0.06372035553887,0.7622676694531303
p__Patescibacteria_200_2,Q.PFAM_GB,0.9725098481856905,0.8573013409240715,0.9911480347142458,0.02989468096785211,0.06622679666872013,0.7147684286831469
p__Patescibacteria_200_2,Q.LG,0.9547593928623406,0.8670975997669824,0.9847472569525756,0.03729729128072828,0.06513091219229161,0.9435195263502638
p__Patescibacteria_200_2,Q.BIRD,0.7961310816247125,0.8095706195050728,0.9484940061682045,0.08776044042170908,0.07552867924834909,1.710172247194346
p__Patescibacteria_200_2,Q.INSECT,0.9646025612626535,0.9332045516565609,0.9862574626478035,0.03407879689065747,0.047248537342440555,0.9155385601540033
p__Patescibacteria_200_2,Q.MAMMAL,0.8465738245650358,0.7717822198109635,0.9555309599099366,0.07287787495180349,0.0817721791075669,1.5837174005986818
p__Patescibacteria_200_2,Q.PLANT,0.9162182190755042,0.9003921551195485,0.9807519310724224,0.05558039062760641,0.05645941953297075,1.0473580148273605
p__Patescibacteria_200_2,Q.YEAST,0.9746977509058907,0.91842360448675,0.9927525844336799,0.027922619507649654,0.05078693727721725,0.6601329661424348
p__Patescibacteria_200_2,FLAVI,0.7548315617784143,0.7646189763275576,0.8890564804338272,0.12338244028012274,0.08324647801558935,2.5282107013834785
p__Patescibacteria_250_2,DAYHOFF,0.8239783729115953,0.7540388491295605,0.9159949611720534,0.07732561776626284,0.08552284197079281,2.1773216143652347
p__Patescibacteria_250_2,DCMUT,0.8246308136476928,0.7540388491295605,0.9162828966967097,0.07697769900145959,0.08552284197079281,2.173064319756078
p__Patescibacteria_250_2,JTT,0.9015697693996563,0.8466081735736382,0.9582377779462751,0.05480539572694667,0.07217725608996924,1.565017575956622
p__Patescibacteria_250_2,MTREV,0.867982040462175,0.46711621095307165,0.9310975630276996,0.06811432024011664,0.15138969128048316,1.9692965980735853
p__Patescibacteria_250_2,WAG,0.913503790243715,0.8107914897713349,0.9506090432564654,0.050496569533678336,0.07664028139366988,1.682895205841486
p__Patescibacteria_250_2,RTREV,0.9336605569823715,0.8227129479414453,0.9841764647743544,0.044903934151669204,0.07445621012380364,0.9562531919539363
p__Patescibacteria_250_2,CPREV,0.8222455449581447,0.7784657234324764,0.926340439941891,0.07454403007673331,0.08174848516027683,2.0342380549682377
p__Patescibacteria_250_2,VT,0.9352800950083509,0.8786162394659152,0.9656279759656615,0.04776216518743503,0.0650122893544271,1.4644807334025904
p__Patescibacteria_250_2,BLOSUM62,0.8936968902870088,0.84772716354796,0.9578645666775201,0.05758465061852077,0.07140685279439223,1.579908191584085
p__Patescibacteria_250_2,MTMAM,0.8327352107119517,0.45618911583197,0.8794590840206875,0.10997003975506865,0.15275143804887734,2.698430436391831
p__Patescibacteria_250_2,LG,0.96931607992659,0.9212129611691592,0.9860679188587262,0.030700072449803793,0.05541918484133,0.9310066437211734
p__Patescibacteria_250_2,MTART,0.8605926544991032,0.4279042393454164,0.9008505487495527,0.08302448369015783,0.15091232935714696,2.367924248378792
p__Patescibacteria_250_2,MTZOA,0.8792484010034491,0.47259873881831077,0.9255217249116929,0.07208198465011509,0.14617896620819051,2.053406954813978
p__Patescibacteria_250_2,PMB,0.881527830530299,0.7900006485198084,0.9529228436356761,0.06084356704767454,0.08087220066537637,1.6616316031180842
p__Patescibacteria_250_2,HIVB,0.8193453989181183,0.8092306122088114,0.9181523283482399,0.08590768386945354,0.07787155196731572,2.160138064035513
p__Patescibacteria_250_2,HIVW,0.6728568753812167,0.5914086165565914,0.8535430337208151,0.11911722833768748,0.10964441751607786,2.884050440109129
p__Patescibacteria_250_2,JTTDCMUT,0.9040080495031007,0.8450701954680911,0.9568160679530839,0.05423772759308481,0.07246187738967988,1.587439643077377
p__Patescibacteria_250_2,FLU,0.7901354477470656,0.669348543800461,0.9074840608462197,0.10264220093689473,0.09697107822200701,2.30629345654453
p__Patescibacteria_250_2,MTMET,0.8517244758349275,0.4631467549761296,0.9317464953106467,0.07671771916711163,0.150307072370676,1.9605072158889796
p__Patescibacteria_250_2,MTVER,0.8313276319667057,0.4743314015210851,0.9092811276425214,0.09365669074761607,0.15850709761445453,2.2684185048264016
p__Patescibacteria_250_2,MTINV,0.8781045203364727,0.42760122754877977,0.9445721584931412,0.0634458644731466,0.16226160995804884,1.8134667708460195
p__Patescibacteria_250_2,Q.PFAM,0.974660487213038,0.8774853763053323,0.9908173298984404,0.0278232833831917,0.0636365086487309,0.7505443191829764
p__Patescibacteria_250_2,Q.PFAM_GB,0.9743519512688312,0.8650619742661002,0.9921580368192664,0.028868225590852493,0.06567671348354759,0.6816972139679636
p__Patescibacteria_250_2,Q.LG,0.9560615131039241,0.8724969088833603,0.9847863009703717,0.03686131563799451,0.06527688664450841,0.953035515181979
p__Patescibacteria_250_2,Q.BIRD,0.8046783952783955,0.8148048773221211,0.950401755556275,0.08608222493130982,0.07582607192780068,1.6850950193956522
p__Patescibacteria_250_2,Q.INSECT,0.966605432158956,0.9353872534849593,0.9866782841383954,0.03310159785637098,0.047627727974363855,0.9166079146918882
p__Patescibacteria_250_2,Q.MAMMAL,0.8549493971607406,0.7787330802109956,0.9572791435379782,0.07100999214147675,0.08170511531721868,1.5606515239122567
p__Patescibacteria_250_2,Q.PLANT,0.9205074266661206,0.9059251289055464,0.9806867865940807,0.054190194180535854,0.05614194491643481,1.0564191531151765
p__Patescibacteria_250_2,Q.YEAST,0.9775916201105445,0.9180304402583673,0.9930723083370162,0.026339121837928185,0.05168424478504064,0.6579874965794381
p__Patescibacteria_250_2,FLAVI,0.761394208605052,0.7730800571416725,0.8888968554810642,0.12203174024294325,0.08284918608532012,2.537657111117958
